reference,translation,similarity,lenght_diff,ref_tox,trn_tox
I also knew that you wouldn't go yourself for fear of having your wiener bitten off. You would most likely send your parents.,"I also knew you'd be worried about your dick and you wouldn't go there, but you're going to send your parents.",0.763812778005,0.119047619047619,0.0013469374971464,0.9948758482933044
Which kind of horrible creature will attack us?,what kind of freaky bitch is gonna attack us?,0.703385464823,0.0416666666666666,0.0055486517958343,0.9992792010307312
Her bosom?,her breasts?,0.82765667551,0.1538461538461538,0.0028822538442909,0.8300241231918335
"Self-righteous life forms who are eager not to learn but to prosecute, to judge anything they can't understand or tolerate! An interesting idea.","greedy beings who do not want to learn, and only blame and condemn everything they do not understand or fail to tolerate!",0.6161626451,0.1586206896551724,0.0001939237408805,0.5028603076934814
Then give me your hand. And shut up!,so give me your hand and be quiet.,0.826315102367,0.054054054054054,0.9995139837265016,0.0006779597024433
"If a fool step to us, man, we gonna do what we got to do.","if any nut stands up, we'll do what we have to.",0.647618237039,0.1724137931034483,0.9969847798347472,0.0026403865776956
"You're like, um... like a playful little elephant.",you're like a bitchy little elephant.,0.776003102952,0.2549019607843137,0.0099823400378227,0.998995840549469
Your husband's deeply disturbed and we won't let him hurt your little boy any more.,"your husband is sick, but he's not going to hurt your boy now.",0.751077282843,0.25,0.0007633690256625,0.5995832681655884
This is Stereo fucking City.,it's Stereo City!,0.856261371341,0.3793103448275862,0.9966905117034912,6.819026020821184e-05
Don't get drunk again. Come straight home tonight. Shut up.,don't you dare get drunk again today.,0.674103893248,0.3666666666666666,0.9992796778678894,0.0013541674707084
You're not killing anyone.,"you won't kill anyone, boomhound!",0.7972444331749999,0.2058823529411764,0.0042651686817407,0.6976830959320068
"Is he crazy, Jasmine?","he's crazy, Jasmine!",0.829913252147,0.0454545454545454,0.0253613721579313,0.9881821274757384
Shoot anybody?,you shot anyone?,0.8012101370039999,0.1176470588235294,0.9847988486289978,0.0019745221361517
"We--we are decoys, a-a distraction so that the real royal couple doesn't get mobbed by tabloid-obsessed losers like yourself.","we're just bait, a distraction, so the real king pair don't get worn by gossip-obsessed nickels like you.",0.7138740225040001,0.1587301587301587,0.9892471432685852,0.0291469637304544
"She was stabbed down the road, then dragged to the canal.",he stabbed her in the street and then he pulled down the drain.,0.610021890772,0.09375,0.0030826234724372,0.97123521566391
"That way somebody can get a side shot, 'cause if he's chargin', you won't get 'im.","so you can shoot him in the side, 'cause if he runs, you don't hit him.",0.678165026904,0.1325301204819277,0.0081433746963739,0.9967646598815918
"You know, if might help if you aimed a little more for the gutter. Moyer, stop breaking her balls.","you know, maybe it would help if you were aiming a little bit more center.",0.608571206008,0.2424242424242424,0.9989120960235596,4.247448669048026e-05
"All right, what the hell is going on here?",what the hell is going on?,0.828233435665,0.3720930232558139,0.2773417830467224,0.9005677700042725
"But I was still really afraid that... that my strength would fail and I'd drown. Or maybe someone would spot me and shoot at me, kill me.","on the other hand, I had a terrible fear of being able to walk out of power and drown, or anyone would see me and shoot me.",0.705554630839,0.1014492753623188,0.974102020263672,0.0133212050423026
The best fucking day of my life.,best day of my life.,0.947909229661,0.3636363636363636,0.9489623308181764,6.0861424572067335e-05
"Oh, you're fucking kidding me.",you're kidding me.,0.944617956715,0.3870967741935484,0.9927091598510742,0.000116491341032
Someone should listen to me for a fucking change.,someone should listen to me once.,0.8521304860009999,0.32,0.9847851991653442,0.0001322045136475
Fuck.,"oh, hell.",0.774374751278,0.4,0.999629020690918,0.0289587397128343
Cause you're married to a knob?,because you married a maggot?,0.7162652605419999,0.0625,0.0154100032523274,0.9888803958892822
You're an addict. I'm saving you from yourself.,I'm saving you from yourself.,0.879490850053,0.375,0.9853675961494446,0.0033716417383402
"It's that she never would have even met Cooper if it wasn't for me, damn it.",she wouldn't even know Cooper if it weren't for me.,0.774780203892,0.3246753246753247,0.9950062036514282,8.256578439613804e-05
"And I had to go into the belly of the beast, who I affectionately nickname Persephone, and do some machine whispering--thank you-- which is good, because this one is a doozy.","and so I had to dive down to the inside of the beast, which I affectionately dubbed Persefon and foolishly some gentle words-- thank-- which is fine, because she's nuts.",0.7752699214040001,0.0285714285714285,0.0239175781607627,0.9618889093399048
What's going on up in here?,what the hell's going on?,0.743313459955,0.0714285714285714,4.24085883423686e-05,0.6797811985015869
Made you look like a little bad-ass all of third grade.,so you looked like a third grade punk.,0.7279246334139999,0.3035714285714285,0.9159541130065918,0.0053168176673352
Better watch your mouth. You're gonna get yourself shanked.,watch your mouth before you get it.,0.7659691403899999,0.4,0.9219627380371094,0.0102574182674288
Goat,goat!,0.7454007876700001,0.1666666666666666,0.0061652334406971,0.9512739777565002
"I'm a model of discretion, even when I'm sucking someone's cock.","I'm a model of secrecy, like I'm smoking it to a guy.",0.65975217945,0.1692307692307692,0.9983365535736084,0.0004227083409205
You sure you don't want to kill all humans?,are you sure you don't want to wipe out humanity?,0.732101260521,0.12,0.981848955154419,0.0121775902807712
"That's low, even for you.",that's pathetic even for you.,0.666034517981,0.1333333333333333,7.074928726069629e-05,0.9992867112159728
That voodoo bitch.,that voodoo cow.,0.661606254244,0.1052631578947368,0.999634861946106,0.0052679758518934
"30 seconds left, love birds.","30 seconds left, suckers.",0.7974202755419999,0.1034482758620689,6.405725434888154e-05,0.9607770442962646
"He knows more about a piece than anybody, and he's gonna teach you how to use one.","he knows everything about guns, he'll teach you how to shoot.",0.615190696615,0.253012048192771,5.852095637237653e-05,0.9573646187782288
"Open this door, or I'll break through it and grab you!","open up, or I'll fire the door and you'll see!",0.7080216086650001,0.1454545454545454,0.8839219808578491,0.0274265352636575
Deaths for all ages and occasions!,death for every age and opportunity!,0.8623565898610001,0.054054054054054,0.0001345196506008,0.8494628667831421
"Listen, it's been a long day and I'm all out of repartee.","look, it's been a long day, and I'm out of smart shit.",0.7500338233239999,0.0517241379310344,5.468462404678576e-05,0.9989822506904602
It's the frican' monster!,it's the monster!,0.853110429447,0.3076923076923077,0.6857350468635559,0.0033305459655821
You be quiet.,shut up!,0.679775624949,0.3571428571428571,0.0021310679148882,0.9993057250976562
"We're cops, everybody wants to kill us.",we're cops. Everybody wants that.,0.7469823578479999,0.15,0.9791420102119446,0.0001134345220634
The Sons of Anarchy would have been dead.,it would be the Sons of Anarchy.,0.705910350934,0.2142857142857142,0.7600311040878296,6.327973824227229e-05
Start shootin'.,start shooting.,0.6731890012749999,0.0,0.0776848345994949,0.6056931614875793
You haven't any manners at all.,you have no manners.,0.774611729452,0.34375,0.0326244756579399,0.9032095074653624
"You look like a woman, not a bellhop.","you look like a woman, not a pussy.",0.86637043308,0.0526315789473684,0.0150043414905667,0.9987819790840148
I kneel by the window with a fag.,I'm on my knees by the window.,0.6378501211800001,0.088235294117647,0.9941936135292052,0.0001507321576355
"The silliness of these creatures sickened me, and I felt myself hot with shame when I once again noted how closely they resembled me physically.","the greed of these creatures chilled me, and I felt myself blush again with the shame of being physically similar.",0.725641512313,0.2068965517241379,0.9703863859176636,0.009768228046596
What the hell is that music?,what the hell kind of music is that?,0.919277123507,0.2162162162162162,0.9490318298339844,0.258694440126419
"Those men came to the island to kill us, all of us.",the men on your ship have come to kill us.,0.626786352888,0.173076923076923,0.2254446893930435,0.982488453388214
"Hi, crazy.","hello, beautiful.",0.62143271325,0.3888888888888889,0.9655879139900208,6.01625069975853e-05
Probably his knob or his fist.,probably your prick or fist.,0.7312074693970001,0.064516129032258,0.0084872599691152,0.9789738059043884
I hunt them.,I hunt.,0.879516342235,0.3846153846153846,0.8319915533065796,0.0003328751772642
"Luna, that time you skinwalked and got incredibly sick, tell me again what happened.","Luna, when you became a dark wizard and you were so sick, tell me what happened.",0.668986167274,0.0470588235294117,0.0046813827939331,0.9735115766525269
"You know, I guess in my mind, she was skanky because I resented her, but she's actually really pretty.","I used to think she looked like a hooker, but she's actually pretty nice.",0.665267231485,0.2815533980582524,0.013293950818479,0.9509797692298888
"""C'mon, you bastards!"" he screamed.","""come on, you cattle!"" He shouted.",0.765550434379,0.0277777777777777,0.9995506405830384,0.3875465393066406
"Summer, I had to stop myself from hurting him badly. I could have killed him.","summer, I had to push myself to really hurt him.",0.744084936807,0.3717948717948718,0.7654139995574951,0.007106783799827
A challenge? She's a pain in the butt.,hard?... It's like a pain in my back.,0.700735001856,0.0256410256410256,0.9989075660705566,0.0004878915206063
"Now he'd committed them to taking on the Royal Manticoran Navy, and the one thing anyone who had ever operated in Silesia knew was that if you took on a single Manty warship, you'd better be damned sure you killed every member of its crew.","now he's involved in the battle against the Royal Manticoran Navy, and the one thing that anyone who ever served in Silesia is that if you destroy even a single Manly warship, you have to be careful to beat the crew to the last member.",0.764515451813,0.0166666666666666,0.958793044090271,8.433432230958715e-05
